0.081,2.346,1.384,-1.199,-1.719,2.346,0.000,0.000000
0.209,2.367,1.388,-1.183,-1.966,2.349,-0.005,0.000005
0.249,2.367,1.388,-1.167,-1.932,2.352,-0.011,0.000010
0.285,2.111,1.179,-1.086,-1.847,2.316,-0.023,-0.000053
0.317,1.749,0.320,-0.923,-1.553,2.230,-0.042,-0.000201
0.345,1.782,-0.061,-0.794,-1.207,2.163,-0.058,-0.000319
0.367,1.855,-0.190,-0.701,-0.882,2.117,-0.070,-0.000399
0.393,1.977,-0.234,-0.653,-0.596,2.095,-0.077,-0.000436
0.417,2.279,-0.176,-0.687,-0.370,2.122,-0.076,-0.000388
0.442,2.430,0.072,-0.752,-0.243,2.168,-0.072,-0.000307
0.467,2.323,0.389,-0.778,-0.216,2.191,-0.072,-0.000267
0.493,2.124,0.351,-0.746,-0.182,2.181,-0.077,-0.000284
0.518,1.736,0.006,-0.620,-0.067,2.114,-0.092,-0.000401
0.543,1.422,-0.328,-0.434,0.114,2.009,-0.113,-0.000582
0.569,0.852,-0.827,-0.133,0.392,1.835,-0.144,-0.000885
0.600,0.239,-1.352,0.274,0.756,1.595,-0.185,-0.001302
0.632,-0.398,-1.860,0.774,1.186,1.295,-0.234,-0.001824
0.665,-0.995,-2.303,1.342,1.656,0.951,-0.288,-0.002424
0.701,-0.894,-1.851,1.788,1.930,0.672,-0.328,-0.002907
0.738,0.149,-0.365,1.894,1.780,0.592,-0.333,-0.003044
0.772,1.391,1.123,1.664,1.275,0.710,-0.304,-0.002835
0.803,2.692,2.608,1.139,0.474,1.006,-0.247,-0.002316
0.840,3.313,3.557,0.540,-0.437,1.351,-0.184,-0.001712
0.877,4.031,3.521,-0.144,-1.189,1.752,-0.115,-0.001010
0.913,4.181,3.223,-0.753,-1.739,2.116,-0.056,-0.000374
0.948,3.927,2.589,-1.196,-2.035,2.387,-0.014,0.000100
0.982,3.541,2.029,-1.467,-2.136,2.560,0.009,0.000402
1.013,3.165,1.450,-1.594,-2.068,2.651,0.017,0.000560
1.045,2.711,1.043,-1.582,-1.903,2.660,0.010,0.000576
1.075,1.980,0.602,-1.383,-1.649,2.558,-0.014,0.000398
1.098,1.198,0.263,-1.016,-1.347,2.354,-0.055,0.000042
1.120,0.635,0.326,-0.564,-1.106,2.096,-0.103,-0.000408
1.142,0.384,0.427,-0.121,-0.928,1.839,-0.149,-0.000856
1.165,-0.351,0.787,0.435,-0.866,1.509,-0.205,-0.001430
1.188,-0.922,1.713,1.044,-1.047,1.144,-0.264,-0.002066
1.213,-1.213,2.526,1.624,-1.400,0.789,-0.318,-0.002683
1.239,-1.771,3.656,2.247,-1.978,0.403,-0.375,-0.003353
1.265,-2.138,4.344,2.854,-2.630,0.020,-0.428,-0.004019
1.297,-2.685,5.537,3.494,-3.469,-0.388,-0.482,-0.004727
1.327,-2.871,6.171,4.067,-4.323,-0.763,-0.528,-0.005377
1.357,-2.729,6.349,4.500,-5.071,-1.060,-0.559,-0.005892
1.387,-1.571,5.928,4.559,-5.578,-1.140,-0.551,-0.006026
1.418,0.394,4.276,4.101,-5.571,-0.912,-0.491,-0.005624
1.452,1.958,2.690,3.312,-5.150,-0.484,-0.401,-0.004873
1.486,3.589,0.821,2.233,-4.313,0.125,-0.284,-0.003806
1.518,5.130,-1.072,0.935,-3.124,0.874,-0.148,-0.002496
1.550,6.921,-3.550,-0.605,-1.496,1.780,0.007,-0.000913
1.585,7.488,-4.745,-2.035,0.171,2.637,0.146,0.000581
1.620,6.880,-4.723,-3.072,1.560,3.274,0.242,0.001693
1.657,6.533,-4.446,-3.844,2.647,3.764,0.309,0.002546
1.694,6.481,-3.712,-4.467,3.365,4.173,0.358,0.003257
1.729,5.595,-2.577,-4.753,3.671,4.388,0.372,0.003629
1.762,4.253,-1.279,-4.641,3.589,4.370,0.346,0.003594
1.797,2.566,0.318,-4.110,3.109,4.101,0.279,0.003122
1.831,-0.101,2.676,-2.981,2.103,3.472,0.154,0.002022
1.858,-1.229,3.924,-1.745,0.942,2.768,0.023,0.000791
1.883,-1.942,5.433,-0.526,-0.413,2.061,-0.104,-0.000442
1.905,-2.010,6.175,0.512,-1.733,1.450,-0.208,-0.001508
1.929,-1.513,6.663,1.254,-2.956,1.005,-0.280,-0.002284
1.952,-0.680,6.590,1.661,-3.953,0.751,-0.317,-0.002725
1.977,0.414,6.062,1.721,-4.644,0.698,-0.318,-0.002813
2.001,1.967,4.670,1.375,-4.859,0.887,-0.278,-0.002481
2.025,2.779,3.492,0.877,-4.729,1.170,-0.225,-0.001985
2.054,3.733,1.914,0.218,-4.210,1.553,-0.157,-0.001314
2.084,4.594,1.263,-0.552,-3.601,2.008,-0.080,-0.000518
2.114,5.638,1.753,-1.458,-3.206,2.552,0.008,0.000432
2.147,6.449,2.913,-2.417,-3.161,3.137,0.098,0.001452
2.181,5.880,3.645,-3.069,-3.300,3.549,0.155,0.002171
2.214,5.161,3.667,-3.425,-3.414,3.792,0.181,0.002593
2.248,4.218,3.314,-3.477,-3.412,3.856,0.175,0.002704
2.282,2.647,2.010,-3.114,-3.072,3.676,0.128,0.002388
2.317,1.592,0.742,-2.536,-2.460,3.364,0.061,0.001842
2.350,0.408,-0.532,-1.748,-1.621,2.921,-0.025,0.001068
2.385,-0.492,-0.947,-0.856,-0.810,2.409,-0.119,0.000175
2.419,-0.801,-1.140,-0.030,-0.081,1.927,-0.203,-0.000666
2.457,-1.135,-1.381,0.745,0.590,1.466,-0.280,-0.001467
2.490,-1.324,-0.885,1.439,1.024,1.046,-0.347,-0.002198
2.524,-1.103,-0.058,1.961,1.175,0.722,-0.394,-0.002760
2.559,-0.589,0.984,2.262,1.036,0.524,-0.417,-0.003104
2.593,0.340,2.565,2.274,0.517,0.494,-0.412,-0.003152
2.618,0.826,3.387,2.156,-0.126,0.542,-0.393,-0.003065
2.641,1.150,4.676,1.970,-0.989,0.631,-0.368,-0.002906
2.664,1.243,5.399,1.785,-1.892,0.721,-0.343,-0.002745
2.688,1.271,5.881,1.620,-2.764,0.802,-0.322,-0.002602
2.713,1.008,6.305,1.544,-3.594,0.831,-0.309,-0.002548
2.738,0.733,6.372,1.545,-4.296,0.815,-0.305,-0.002573
2.765,0.229,6.242,1.671,-4.841,0.725,-0.312,-0.002727
2.795,-0.444,5.828,1.941,-5.180,0.548,-0.334,-0.003033
2.825,-1.166,5.332,2.344,-5.325,0.290,-0.368,-0.003482
2.855,-1.345,4.955,2.721,-5.338,0.043,-0.398,-0.003909
2.885,-0.928,4.119,2.925,-5.125,-0.105,-0.410,-0.004164
2.916,-0.275,2.853,2.923,-4.615,-0.133,-0.401,-0.004208
2.949,0.688,1.652,2.671,-3.873,-0.011,-0.367,-0.003993
2.983,2.194,0.053,2.073,-2.840,0.318,-0.299,-0.003416
3.016,3.264,-1.003,1.298,-1.702,0.758,-0.216,-0.002645
3.049,4.378,-2.339,0.365,-0.409,1.300,-0.120,-0.001697
3.086,5.592,-3.444,-0.723,0.952,1.943,-0.011,-0.000573
3.123,5.734,-3.094,-1.667,2.000,2.512,0.080,0.000419
3.158,5.966,-2.655,-2.511,2.760,3.030,0.158,0.001324
3.196,5.953,-1.993,-3.207,3.221,3.469,0.219,0.002089
3.231,5.574,-1.241,-3.686,3.409,3.786,0.256,0.002640
3.263,4.287,0.517,-3.752,3.113,3.863,0.251,0.002771
3.298,2.713,2.111,-3.400,2.454,3.691,0.204,0.002470
3.333,0.349,4.289,-2.500,1.347,3.191,0.104,0.001595
3.357,-0.503,5.187,-1.525,0.190,2.638,-0.000,0.000628
3.382,-0.934,6.103,-0.598,-1.010,2.102,-0.097,-0.000307
3.405,-0.670,7.327,0.114,-2.320,1.685,-0.169,-0.001033
3.429,-0.019,7.730,0.544,-3.513,1.429,-0.212,-0.001479
3.452,0.803,7.937,0.695,-4.555,1.334,-0.225,-0.001643
3.477,2.597,7.699,0.367,-5.355,1.522,-0.191,-0.001312
3.500,3.808,7.306,-0.214,-5.912,1.864,-0.132,-0.000714
3.528,5.055,6.627,-1.015,-6.192,2.342,-0.053,0.000121
3.557,6.306,6.024,-1.998,-6.259,2.936,0.041,0.001159
3.587,7.052,5.928,-3.004,-6.275,3.554,0.134,0.002237
3.618,6.818,5.760,-3.778,-6.231,4.044,0.201,0.003091
3.647,6.110,5.028,-4.238,-5.995,4.355,0.235,0.003632
3.677,5.046,4.129,-4.343,-5.555,4.460,0.232,0.003813
3.710,3.730,3.158,-4.088,-4.929,4.352,0.193,0.003622
3.743,2.129,1.548,-3.459,-3.986,4.019,0.118,0.003040
3.775,1.327,0.335,-2.723,-2.882,3.616,0.034,0.002335
3.808,0.667,-1.142,-1.933,-1.579,3.174,-0.052,0.001563
3.842,-0.108,-2.459,-1.072,-0.153,2.681,-0.144,0.000704
3.877,-1.083,-3.117,-0.103,1.206,2.116,-0.243,-0.000282
3.912,-1.387,-3.145,0.785,2.346,1.589,-0.331,-0.001199
3.948,-2.066,-2.980,1.697,3.252,1.039,-0.419,-0.002156
3.982,-2.271,-2.538,2.508,3.889,0.541,-0.494,-0.003022
4.016,-2.136,-1.574,3.145,4.168,0.137,-0.549,-0.003723
4.050,-1.216,-0.353,3.438,4.082,-0.069,-0.568,-0.004077
4.080,0.691,1.399,3.193,3.556,0.042,-0.533,-0.003878
