0.095,6.428,-1.789,-1.719,1.719,6.428,0.000,0.000000
0.218,6.428,-1.789,-3.438,2.117,6.428,-0.009,0.000000
0.252,6.428,-1.789,-5.157,2.080,6.428,-0.026,0.000000
0.286,3.947,0.070,-5.481,1.537,6.056,-0.114,-0.000217
0.321,1.327,2.415,-4.095,0.440,5.346,-0.259,-0.000629
0.355,-0.471,3.334,-2.436,-0.729,4.472,-0.425,-0.001137
0.393,-2.775,3.646,-0.717,-1.789,3.383,-0.619,-0.001769
0.424,-3.363,3.350,1.002,-2.590,2.368,-0.792,-0.002358
0.455,-3.293,2.853,2.720,-3.118,1.515,-0.929,-0.002852
0.487,-2.562,2.148,4.045,-3.358,0.899,-1.018,-0.003208
0.519,-1.545,1.228,4.649,-3.300,0.527,-1.060,-0.003421
0.551,-0.219,0.232,4.781,-2.971,0.410,-1.056,-0.003486
0.584,1.417,-0.840,4.433,-2.396,0.556,-1.008,-0.003398
0.613,3.398,-1.931,3.590,-1.612,0.977,-0.916,-0.003150
0.638,5.138,-2.372,2.402,-0.831,1.597,-0.795,-0.002787
0.664,6.021,-2.305,1.162,-0.195,2.256,-0.673,-0.002401
0.691,7.041,-2.264,-0.155,0.326,2.971,-0.548,-0.001983
0.714,7.584,-1.943,-1.404,0.673,3.660,-0.434,-0.001581
0.738,7.820,-0.618,-2.509,0.600,4.282,-0.338,-0.001218
0.767,7.936,1.221,-3.458,0.036,4.828,-0.259,-0.000899
0.795,7.829,2.547,-4.213,-0.796,5.277,-0.202,-0.000637
0.823,7.634,4.355,-4.780,-1.983,5.629,-0.164,-0.000431
0.851,6.650,5.153,-4.973,-3.187,5.782,-0.163,-0.000342
0.880,5.295,4.899,-4.752,-4.116,5.708,-0.200,-0.000385
0.909,3.406,4.015,-4.039,-4.642,5.362,-0.281,-0.000586
0.942,1.712,2.640,-2.972,-4.694,4.813,-0.393,-0.000904
0.976,-0.030,0.887,-1.597,-4.247,4.084,-0.529,-0.001327
1.009,-1.805,-1.483,0.040,-3.217,3.198,-0.685,-0.001841
1.042,-2.510,-3.275,1.601,-1.859,2.339,-0.828,-0.002339
1.074,-2.552,-4.094,2.913,-0.496,1.601,-0.943,-0.002766
1.108,-1.545,-3.590,3.728,0.507,1.124,-1.008,-0.003040
1.142,-0.359,-2.892,4.076,1.155,0.897,-1.027,-0.003170
1.177,0.981,-2.116,3.991,1.481,0.904,-1.005,-0.003162
1.210,2.743,-0.902,3.429,1.419,1.175,-0.940,-0.003002
1.245,4.004,0.062,2.607,1.101,1.595,-0.853,-0.002755
1.279,5.132,1.121,1.605,0.543,2.121,-0.753,-0.002446
1.313,6.238,2.217,0.462,-0.223,2.735,-0.642,-0.002087
1.342,6.505,2.836,-0.567,-1.032,3.297,-0.546,-0.001758
1.372,6.266,3.354,-1.361,-1.847,3.740,-0.475,-0.001499
1.401,5.649,3.682,-1.854,-2.613,4.024,-0.435,-0.001332
1.426,4.951,3.545,-2.070,-3.209,4.161,-0.421,-0.001251
1.452,3.820,2.778,-1.937,-3.490,4.108,-0.441,-0.001281
1.477,3.112,2.004,-1.628,-3.504,3.956,-0.476,-0.001368
1.504,2.077,0.630,-1.083,-3.133,3.672,-0.531,-0.001532
1.532,0.940,-0.130,-0.315,-2.608,3.259,-0.605,-0.001770
1.562,0.248,-0.213,0.516,-2.139,2.805,-0.683,-0.002033
1.593,-0.479,0.152,1.408,-1.841,2.309,-0.763,-0.002320
1.626,-0.634,0.706,2.192,-1.738,1.864,-0.830,-0.002576
1.658,-0.238,0.958,2.734,-1.717,1.544,-0.872,-0.002760
1.691,0.667,0.988,2.933,-1.702,1.408,-0.881,-0.002836
1.724,1.739,0.732,2.800,-1.616,1.453,-0.859,-0.002807
1.758,2.895,0.317,2.366,-1.427,1.665,-0.810,-0.002682
1.791,4.384,-0.101,1.591,-1.152,2.069,-0.731,-0.002444
1.823,5.192,-0.167,0.719,-0.901,2.534,-0.646,-0.002172
1.854,5.618,-0.242,-0.128,-0.668,2.993,-0.565,-0.001903
1.886,5.759,-0.161,-0.874,-0.494,3.405,-0.497,-0.001661
1.917,5.642,0.068,-1.463,-0.410,3.738,-0.446,-0.001466
1.952,5.127,0.641,-1.812,-0.495,3.944,-0.419,-0.001345
1.985,4.360,1.205,-1.890,-0.718,4.005,-0.418,-0.001309
2.018,3.426,1.530,-1.695,-0.992,3.916,-0.443,-0.001359
2.048,2.418,1.598,-1.253,-1.237,3.689,-0.489,-0.001490
2.079,1.493,1.679,-0.629,-1.461,3.357,-0.551,-0.001682
2.110,0.787,1.524,0.088,-1.602,2.969,-0.619,-0.001906
2.140,0.597,1.304,0.738,-1.656,2.610,-0.678,-0.002113
2.165,0.329,0.989,1.353,-1.611,2.264,-0.732,-0.002312
2.189,0.263,0.757,1.882,-1.506,1.961,-0.776,-0.002487
2.212,0.438,0.240,2.271,-1.274,1.728,-0.805,-0.002619
2.236,0.445,-0.280,2.588,-0.935,1.532,-0.827,-0.002731
2.264,0.320,-0.974,2.881,-0.460,1.346,-0.845,-0.002837
2.291,0.162,-1.734,3.161,0.145,1.164,-0.861,-0.002940
2.318,-0.040,-2.275,3.442,0.798,0.979,-0.876,-0.003046
2.353,0.090,-2.380,3.632,1.370,0.841,-0.882,-0.003123
2.389,1.051,-1.626,3.520,1.638,0.868,-0.859,-0.003105
2.423,2.239,-0.653,3.093,1.593,1.070,-0.808,-0.002985
2.456,3.344,0.431,2.427,1.256,1.407,-0.737,-0.002787
2.491,4.725,1.659,1.488,0.636,1.901,-0.643,-0.002497
