0.093,1.153,-0.561,1.441,-0.701,0.000,0.000,0.000000
0.212,1.158,-0.568,1.448,-0.710,0.000,0.000,0.000000
0.242,1.165,-0.569,1.456,-0.711,0.000,0.000,0.000000
0.273,1.165,-0.569,1.456,-0.711,0.000,0.000,0.000000
0.304,1.167,-0.570,1.459,-0.712,0.000,0.000,0.000000
0.334,1.165,-0.569,1.456,-0.711,0.000,0.000,0.000000
0.366,1.165,-0.569,1.456,-0.711,0.000,0.000,0.000000
0.392,1.167,-0.570,1.459,-0.712,0.000,0.000,0.000000
0.416,1.174,-0.571,1.467,-0.713,0.000,0.000,0.000000
0.444,1.171,-0.573,1.463,-0.716,0.000,0.000,0.000000
0.470,1.171,-0.573,1.463,-0.716,0.000,0.000,0.000000
0.494,1.172,-0.580,1.465,-0.725,0.000,0.000,0.000000
0.518,1.172,-0.580,1.465,-0.725,0.000,0.000,0.000000
0.542,1.172,-0.580,1.465,-0.725,0.000,0.000,0.000000
0.566,1.177,-0.574,1.471,-0.717,0.000,0.000,0.000000
0.593,1.177,-0.574,1.471,-0.717,0.000,0.000,0.000000
0.618,1.178,-0.571,1.472,-0.714,0.000,0.000,0.000000
0.643,1.182,-0.581,1.478,-0.726,0.000,0.000,0.000000
0.668,1.176,-0.573,1.470,-0.717,0.000,0.000,0.000000
0.696,1.121,-0.567,1.402,-0.709,0.000,0.000,0.000000
0.738,1.174,-0.592,1.468,-0.740,0.000,0.000,0.000000
0.769,1.132,-0.594,1.414,-0.742,0.000,0.000,0.000000
0.802,1.130,-0.584,1.412,-0.730,0.000,0.000,0.000000
0.832,1.153,-0.598,1.442,-0.747,0.000,0.000,0.000000
0.861,1.125,-0.593,1.407,-0.741,0.000,0.000,0.000000
0.887,1.133,-0.601,1.416,-0.751,0.000,0.000,0.000000
0.908,1.146,-0.603,1.432,-0.754,0.000,0.000,0.000000
0.930,1.126,-0.606,1.407,-0.757,0.000,0.000,0.000000
0.953,1.132,-0.607,1.415,-0.759,0.000,0.000,0.000000
0.975,1.156,-0.621,1.445,-0.776,0.000,0.000,0.000000
0.996,1.128,-0.615,1.409,-0.769,0.000,0.000,0.000000
1.018,1.101,-0.617,1.376,-0.771,0.000,0.000,0.000000
1.041,1.129,-0.622,1.411,-0.778,0.000,0.000,0.000000
1.063,1.146,-0.635,1.433,-0.793,0.000,0.000,0.000000
1.084,1.134,-0.632,1.417,-0.791,0.000,0.000,0.000000
1.107,1.111,-0.635,1.389,-0.794,0.000,0.000,0.000000
1.129,1.145,-0.641,1.432,-0.801,0.000,0.000,0.000000
1.150,1.145,-0.641,1.432,-0.801,0.000,0.000,0.000000
1.176,1.110,-0.641,1.387,-0.801,0.000,0.000,0.000000
1.204,1.122,-0.644,1.403,-0.804,0.000,0.000,0.000000
1.235,1.122,-0.646,1.402,-0.808,0.000,0.000,0.000000
1.266,1.111,-0.651,1.388,-0.813,0.000,0.000,0.000000
1.300,1.162,-0.660,1.452,-0.825,0.000,0.000,0.000000
1.331,1.111,-0.651,1.388,-0.813,0.000,0.000,0.000000
1.364,1.100,-0.655,1.376,-0.819,0.000,0.000,0.000000
1.388,1.141,-0.663,1.427,-0.829,0.000,0.000,0.000000
1.413,1.108,-0.663,1.385,-0.829,0.000,0.000,0.000000
1.438,1.115,-0.665,1.393,-0.831,0.000,0.000,0.000000
1.463,1.123,-0.669,1.404,-0.836,0.000,0.000,0.000000
